List	ItemNumb	$Cond	$fullitem	$Detail	$DetailPlace	DetailWC	$DetailClause	QuestPresent	$Question	ButtonPress	CorrectResp
5	3	"F"	"The Donskoy hairless cat was bred in the late 20th century in Russia. The \n\ncat is unrelated to another hairless breed of cat, the Sphynx. They come \n\nby their hairlessness through separate genetic mutations. Despite their \n\nlack of hair, the cats require frequent grooming and have excessively oily \n\ngrey skin."	"grey"	"empty"	0	"empty"	0	"empty"	0	0
5	4	"CE.M"	"*The smallest species of frog in the world lives in Papua \n\nNew Guinea.* The frog's call* resembles the* sound \n\nof an insect in the* dense forests,* so* field researchers* discovered the* \n\ntiny frogs with yellow* stripes* on their back* only recently.* \n\nThey have garnered interest from the scientific community in* \n\nrecent years.*"	"stripes"	"effect"	36	"3rd"	0	"empty"	0	0
5	5	"EC.M"	"*Animal behaviorists recently found that dogs are attuned \n\nto human emotion.* The dogs* displayed* behaviors most commonly \n\nassociated with the experience* of stress* because* the behaviorists* exposed \n\nthe* dogs at a lab in* Toronto* to human* fear pheromones.* It brings truth \n\nto the rumor that animals can* smell fear.*"	"Toronto"	"cause"	34	"3rd"	0	"empty"	0	0
5	6	"F"	"It is believed that animal domestication began with sheep and dogs around \n\n16000 years ago. One way to confirm the origins of domestication is \n\nthrough cave paintings. For example, a painting from the 9th century BC \n\nin Iran depicts a man riding a camel. Camel domestication must reach back \n\nat least that far."	"Iran"	"empty"	0	"empty"	0	"empty"	0	0
5	7	"F"	"Almost half of the nation tuned in to hear The Beatles sing on the Ed \n\nSullivan show. The show made the audience wait until the end before they \n\nlet them perform in order to ensure the audience would watch all the way \n\nthrough. It's still the most watched entertainment ever aired on \n\ntelevision."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
5	8	"EC.N"	"*The Jeju dog was brought back from the edge of extinction \n\nin Korea.* The Koreans* built a monument* in white* marble* to honor \n\nthe Jeju as a* heritage animal.* The Japanese* ordered the* slaughter \n\nof dogs indigenous to Korea during one of their* military occupations.* \n\nMany Koreans covet a Jeju as* a pet.*"	"marble"	"effect"	21	"3rd"	0	"empty"	0	0
5	9	"F"	"The Parker Probe is the first space probe to be named after a living \n\nperson. NASA launched the probe with a mission to touch the sun in as \n\nlittle as 12 weeks. The probe also has the distinction of being the \n\nfastest man-made object ever. It has already finished its orbit of Venus."	"sun"	"empty"	0	"empty"	0	"empty"	0	0
5	10	"F"	"The scale of E-flat major is typically used to write music with bold \n\nsounds, as is used in heroic movies. It is unique in that it has three \n\nflats. Brass instruments are usually used to produce the bombastic sounds. \n\nBut, when paired with wind instruments, the scale produces a softer sound."	"empty"	"empty"	0	"empty"	1	"Did the cave paintings depict a man hunting a boar?"	3	0
5	11	"F"	"In 2005, the food pyramid was updated following recognition that its \n\nallowance of food was unhealthy. For example, 8 oz of beef a day was \n\npermitted under the pyramid and has been directly linked to heart disease. \n\nThe importance of fats was also understated. Unsaturated fats were unduly \n\nrestricted despite offering benefits to health."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
5	12	"EC.B"	"*Early organization of law in colonial societies faced many \n\nsetbacks.* The reason* the colonists* did not* participate on* councils* \n\nwith the magistrates to* develop laws* is* the people* no longer* \n\nwanted to be associated with their* old countries.* The colonies were \n\nsplit as how best to handle the question* of justice.*"	"councils"	"effect"	19	"3rd"	0	"empty"	0	0
5	13	"F"	"The World Series began when the newly formed American League challenged \n\nthe National League to a game. The American League's Boston Red Sox won \n\nthe game against the Pittsburgh Pirates. Two years later, the Pirates \n\nrenewed the challenge and restored the honor of the National League. The \n\nseries has been played every year since."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
5	14	"CE.M"	"*Stalkers will explore all avenues to discover private information about \n\ntheir victims.* John Bardo* obtained the* address of a murder victim he \n\nstalked for several* weekends* through* the DMV,* so* the Privacy Act* was passed \n\nto* limit the disclosure of personal information by* government institutions.* \n\nBardo is currently serving a life sentence in* maximum security.*"	"weekends"	"cause"	26	"2nd"	0	"empty"	0	0
5	15	"F"	"In exercise science, the best type of workout is hotly disputed. While \n\nsome experts promote cardio as a way to boost metabolism for the day to \n\ncome, others point to lifting weights in the evening as a way to leverage \n\nprotein synthesis. The correct answer is really based on the person's \n\nindividual goals."	"evening"	"empty"	0	"empty"	0	"empty"	0	0
5	16	"F"	"Prime Minister Winston Churchill delivered a famous speech to the House \n\nof Commons in 1940. Churchill warned that German invasion of Britain was \n\nall too possible, but that if they found allies in the New World, they \n\ncould prevail together. It was an indirect plea to President Roosevelt \n\nto join the war."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
5	17	"CE.B"	"*Quechuan farming practices in the Andes offer a lesson to \n\nindustrial farmers.* Because* quechuan farmers* needed to adapt* crops to the \n\nextraordinary range of climatic diversity in* the Andes,* future generations* \n\nwill be able* to grow* wheat* in environments changed by* global warming.* \n\nThe Quechuan methods can be mimicked in more* temperate regions.*"	"wheat"	"effect"	37	"3rd"	0	"empty"	0	0
5	18	"F"	"Pluto doesn't have enough mass to clear its orbit and become the dominant \n\nbody in the vast Kuiper belt. Clearing its orbit is one of the defining \n\ntraits of a planet. Without that, Pluto can only be considered a dwarf \n\nplanet. The reclassification rocked the world's view of the solar system."	"mass"	"empty"	0	"empty"	1	"Did the Pirates play the Red Sox during the first World Series?"	1	1
5	19	"F"	"Aaron Burr and Alexander Hamilton were frequent political opponents. After \n\nHamilton attacked Burr's character during a presidential campaign, Burr \n\nchallenged him to a duel with repeating caplock pistols. Burr won the \n\nduel, killing Hamilton to the outrage of the nation. He then lost the \n\npresidential election."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
5	20	"CE.B"	"*One indicator used to judge living conditions in Allegheny \n\nCounty is air quality.* Because* allegheny County* has a large* amount \n\nof particle pollution from* aluminum* production in its* \n\nouter regions,* the county* has been unable* to move up in \n\nrankings of livability for* several years.* Ecologists insist \n\naction must be taken to preserve* living conditions.*"	"aluminum"	"cause"	25	"2nd"	0	"empty"	0	0
5	21	"F"	"The most labor-intensive activity on farms is the harvest. It's no \n\nsurprise then that the greatest number of farming machinery is dedicated \n\nto making this process more efficient. For example, specialized equipment \n\nis used to remove seeds from the crops as they are transported down a \n\nconveyor belt."	"harvest."	"empty"	0	"empty"	0	"empty"	0	0
5	22	"CE.M"	"*The success of the Romans depended on more than their military \n\nfortitude.* The Romans* built sewage* systems to keep drinking \n\nwater separated from* waste runoff,* so* few Romans* died from* diseases \n\nassociated with the consumption of* parasites* in water.* The technology \n\nhad the advantage of keeping Roman soldiers fit during* long campaigns.*"	"parasites"	"effect"	37	"3rd"	0	"empty"	0	0
5	23	"F"	"Ironically, the first video ever to air on MTV was Video Killed the Radio \n\nStar. The song had actually been written in the decade prior to the 1980s \n\nlaunch of MTV. Its lyrics seemed prophetic, but in later decades, MTV \n\nplayed less and less music whereas music still dominates the radio."	"1980s"	"empty"	0	"empty"	0	"empty"	0	0
5	24	"CE.N"	"*The pangolin is a type of nocturnal \n\nanteater.* Medicinal qualities* are attributed* to the* scales* of the \n\nanimal for use against* various diseases.* The pangolin* is trafficked at* \n\nsteep prices more than any other mammal in* the world.* A pangolin specialist \n\ngroup has arisen to combat this issue in Asia* and Africa.*"	"scales"	"cause"	15	"2nd"	0	"empty"	0	0
5	25	"CE.N"	"*Small farms are becoming a business of \n\nthe past.* Many farmers* are having a* difficult time making \n\nenough money off corn sales to* stay solvent.* Their farmland* is being \n\nused* in* Indiana* as space for solar panel* power plants.* Farming \n\nproduction in the state is at an* all-time low.*"	"Indiana"	"effect"	32	"3rd"	0	"empty"	0	0
5	26	"CE.N"	"*On August 13, 1964, Kitty Genovese was stabbed, sexually assaulted, and \n\nmurdered in Queens.* People in groups* tend to assume* someone \n\nelse will take responsibility even in* emergency \n\nsituations.* Thirty-eight witnesses* did not call* the police for help \n\non the* morning* of* Genovese's murder.* The murder stimulated \n\nsocial psychological research into the* bystander effect.*"	"morning"	"effect"	41	"3rd"	0	"empty"	0	0
5	27	"F"	"Most people think of dyslexia as seeing words or letters that are \n\nreversed, but that phenomenon only occurs in a small number of dyslexic \n\npatients. Instead, people with dyslexia often see the words move while \n\nreading and report migraines, nausea, and dizziness. Reading is literally \n\npainful for them."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
5	28	"EC.N"	"*Death Valley in California contains sections of rock covered in pictographs \n\nmade by prehistoric civilizations.* The rock walls* contain unmarred* \n\nimages of ancient rituals in* the region.* Indigenous populations* have \n\nlong* deemed the valley near the* badlands* to* be uninhabitable.* \n\nThe pictographs are under threat from the increased development \n\nhappening in the* valley today.*"	"badlands"	"cause"	37	"3rd"	0	"empty"	0	0
5	29	"F"	"The ancient pharaohs of Egypt built more pyramids than just the three \n\nfamous pyramids of Giza, but not all have survived. The Black Pyramid, \n\nbuilt by King Amenemhat III, only survives in partial form. When \n\noriginally built, the pyramid had a polished granite capstone. The pyramid \n\nwas originally one of eleven."	"granite"	"empty"	0	"empty"	0	"empty"	0	0
5	30	"EC.N"	"*Drug dealers surprisingly do report and pay taxes on \n\ntheir income.* The federal government* is unlikely to* legalize \n\ndrugs in the* near future.* Legalized drug businesses* could take tax* \n\ndeductions in excess of* five* billion dollars.* Drug laws often have \n\nlittle to do with the dangers of the* drug itself.*"	"five"	"cause"	34	"3rd"	1	"Did Amenemhat build the Black Pyramid?"	1	1
5	31	"EC.M"	"*Auroras are awe-inspiring waves of color illuminated \n\nin the sky.* Many tourists* choose to fly* in the* spring* months* \n\nto Alaska* because* the Alaskan state* is listed in* travel magazines for its* \n\nbeautiful auroras.* The lights are believed to have an electrical origin in the* \n\nupper atmosphere.*"	"spring"	"effect"	18	"3rd"	0	"empty"	0	0
5	32	"CE.B"	"*Leafcutter ants maintain mushroom farms in humid \n\nenvironments.* Because* the ants* cover the* mushrooms with a \n\ncompound produced in their* saliva* from* \n\nchewing plants,* the mushrooms* thrive without* suffering from \n\ndiseases brought on by bacteria living in* the area.* The flourishing of \n\nthe mushroom gardens is critical for the ant* colony's survival.*"	"saliva"	"cause"	21	"2nd"	0	"empty"	0	0
5	33	"CE.N"	"*The Internet has become fascinated with a microscopic animal called a \n\ntardigrade.* The creatures* have been found* alive following \n\ndecimation by* wildfires* of* jungle regions.* The species* is believed to* \n\nhave enough genetic diversity to survive a future* extinction event.* \n\nThe genetic variety can make classifying the tardigrade difficult* \n\nfor taxonomists.*"	"wildfires"	"cause"	22	"2nd"	0	"empty"	0	0
